city,index
Boardman-Oregon,190.1
Boaz-Alabama,361.4
Boca-Raton-Florida,170
Boerne-Texas,129.4
Bogalusa-Louisiana,606.8
Bogata-Texas,229.2
Bogota-New-Jersey,25.6
Boiling-Spring-Lakes-North-Carolina,152.8
Boiling-Springs-North-Carolina,68.3
Boise-City-Idaho,176.9
Boise-City-Oklahoma,123.5
Bokoshe-Oklahoma,215.4
Boley-Oklahoma,54.5
Bolingbrook-Illinois,101.3
Bolivar-Missouri,275.6
Bolivar-New-York,41.1
Bolivar-Tennessee,494.1
Bolton-Massachusetts,27.1
Bolton-New-York,20.9
Bonham-Texas,183.4
Bonifay-Florida,103.2
Bonne-Terre-Missouri,67.6
Bonneauville-Pennsylvania,17.4
Bonner-Springs-Kansas,159.1
Bonners-Ferry-Idaho,102.8
Bonney-Lake-Washington,145.2
Bono-Arkansas,180.9
Boone-Iowa,121.9
Boone-North-Carolina,107
Booneville-Arkansas,308.7
Booneville-Mississippi,256.8
Boonsboro-Maryland,27.5
Boonton-New-Jersey,81.9
Boonville-Indiana,170
Boonville-Missouri,167.8
Boonville-New-York,67.2
Boothbay-Harbor-Maine,107.1
Bordentown-New-Jersey,42.5
Borger-Texas,303
Boscawen-New-Hampshire,76.4
Boscobel-Wisconsin,128.9
Bosque-Farms-New-Mexico,163
Bossier-City-Louisiana,448
Boston-Georgia,393.8
Boston-Massachusetts,257.8
Bothell-Washington,122.9
Boulder-City-Nevada,81.4
Boulder-Colorado,220.5
Boulder-Montana,65.7
Bound-Brook-New-Jersey,102.7
Bountiful-Utah,81.4
Bourbon-Missouri,259.7
Satellite-Beach-Florida,62.9
Satsuma-Alabama,118.5
Saugerties-New-York,93.4
Sauget-Illinois,2878
Saugus-Massachusetts,130.8
Sauk-Centre-Minnesota,129.6
Sauk-Rapids-Minnesota,113.4
Sauk-Village-Illinois,1352.8
Saukville-Wisconsin,74.5
Sault-Ste,180.8
Sausalito-California,182.2
Savage-Minnesota,102.4
Savanna-Illinois,397.2
Savanna-Oklahoma,257.3
Savannah-Missouri,47.2
Savannah-Tennessee,576.3
Sawyer-Oklahoma,45
Sayre-Oklahoma,86.2
Sayre-Pennsylvania,106.7
Sayreville-New-Jersey,51
Scappoose-Oregon,90.8
Scarborough-Maine,80.5
Scarsdale-New-York,35
Schaumburg-Illinois,144
Schenectady-New-York,368.4
Schererville-Indiana,125.9
Schertz-Texas,130.9
Schiller-Park-Illinois,131.2
Schodack-New-York,56.7
Schoolcraft-Michigan,87.9
Schulenburg-Texas,286.1
Schuyler-Nebraska,28
Schuylkill-Haven-Pennsylvania,252.3
Science-Hill-Kentucky,27.3
Scituate-Massachusetts,36.7
Scituate-Rhode-Island,49.1
Scotch-Plains-New-Jersey,51.5
Scotia-New-York,142.8
Scotland-Neck-North-Carolina,243.6
Scott-City-Kansas,57.6
Scott-City-Missouri,184.7
Scott-Louisiana,189.7
Scott-Township-Pennsylvania,64.8
Scottdale-Pennsylvania,115.3
Scotts-Hill-Tennessee,85
Scotts-Valley-California,90.9
Scottsbluff-Nebraska,242.9
Scottsboro-Alabama,517.1
Scottsburg-Indiana,239.6
Scottsdale-Arizona,159.5
Scottsville-Kentucky,243.8
Scottville-Michigan,138.8
Scranton-Pennsylvania,436.8
Scranton-South-Carolina,180.6
Screven-Georgia,289.2
Scribner-Nebraska,23.8
Sea-Bright-New-Jersey,110.9
Sea-Girt-New-Jersey,40.2
Sea-Isle-City-New-Jersey,198.5
Sea-Ranch-Lakes-Florida,70.3
SeaTac-Washington,375.6
Seabrook-New-Hampshire,86.3
Seabrook-Texas,136.1
Seadrift-Texas,125.5
Seaford-Delaware,504.9
Seagoville-Texas,144.5
Seagraves-Texas,189
Seal-Beach-California,126.6
Sealy-Texas,133.5
Searcy-Arkansas,456.2
Searsport-Maine,30.2
Seaside-California,147.8
Seaside-Heights-New-Jersey,342.2
Seaside-Oregon,463.6
Seaside-Park-New-Jersey,109.2
Seat-Pleasant-Maryland,327.7
Seattle-Washington,396.6
Sebastian-Florida,79.6
Sebastopol-California,204.1
Sebewaing-Michigan,114.8
Sebring-Florida,477
Sebring-Ohio,124.3
Secaucus-New-Jersey,157.6
Sedalia-Missouri,441.1
Sedgwick-Kansas,129.1
Sedona-Arizona,107.8
Sedro-Woolley-Washington,107.3
Seekonk-Massachusetts,109.3
Seguin-Texas,199.7
Seiling-Oklahoma,36
Selah-Washington,112.5
Selby-South-Dakota,12.4
Selbyville-Delaware,215.4
Seligman-Missouri,103.8
Selinsgrove-Pennsylvania,223.4
Sellersburg-Indiana,71.4
Selma-Alabama,935.3
Selma-California,254.8
Selma-North-Carolina,369.6
Selma-Texas,168.7
Selmer-Tennessee,281.8
Seminole-Florida,154.8
Seminole-Oklahoma,240.3
Seminole-Texas,96.9
Senath-Missouri,191.8
Senatobia-Mississippi,205.5
Seneca-Falls-New-York,144.5
Seneca-Illinois,196.9
Seneca-Kansas,125.4
Seneca-Missouri,103.7
Seneca-South-Carolina,300.5
Senoia-Georgia,37.7
Sequim-Washington,309.4
Sergeant-Bluff-Iowa,79.1
Sesser-Illinois,515.7
Seven-Hills-Ohio,35.3
Seven-Points-Texas,305.7
Severance-Colorado,43.5
Sevierville-Tennessee,395.8
Seville-Ohio,107.5
Sewall-s-Point-Florida,49.9
Sewanee-Tennessee,222.2
Seward-Alaska,375.5
Seward-Nebraska,38.8
Seward-Pennsylvania,42.6
Sewickley-Heights-Pennsylvania,54.3
Sewickley-Pennsylvania,70.1
Seymour-Connecticut,52.1
Seymour-Indiana,286.6
Seymour-Missouri,316.5
Seymour-Texas,111.9
Seymour-Wisconsin,301.4
Shady-Cove-Oregon,40
Shady-Point-Oklahoma,46.1
Shadyside-Ohio,10
Shafter-California,201.2
Shaker-Heights-Ohio,170.3
Shakopee-Minnesota,165.8
Shaler-Township-Pennsylvania,52
Shalimar-Florida,68.6
Shallotte-North-Carolina,457.5
Shallowater-Texas,95.3
Shamokin-Dam-Pennsylvania,33.7
Shamokin-Pennsylvania,380.1
Shamrock-Texas,21
Shandaken-New-York,13.2
Shannon-Hills-Arkansas,257.7
Shannon-Illinois,23
Sharon-Hill-Pennsylvania,314.3
Sharon-Massachusetts,34.5
Sharon-Pennsylvania,372.4
Sharon-Tennessee,211.9
Sharon-Wisconsin,25.7
Sharonville-Ohio,269.6
Sharpsburg-North-Carolina,339.1
Sharpsburg-Pennsylvania,149.5
Sharpsville-Pennsylvania,171.6
Shattuck-Oklahoma,312.5
Shavano-Park-Texas,32.6
Shawangunk-New-York,21.7
Shawano-Wisconsin,242.3
Shawnee-Kansas,125.3
Shawnee-Ohio,68.5
Shawnee-Oklahoma,399.9
Shawneetown-Illinois,75.3
Sheboygan-Falls-Wisconsin,58.1
Sheboygan-Wisconsin,205.9
Sheffield-Alabama,535.7
Sheffield-Lake-Ohio,104.2
Shelbina-Missouri,242.2
Shelburne-Massachusetts,49.4
Shelburne-Vermont,63.1
Shelby-Michigan,188.5
Shelby-North-Carolina,383.8
Shelby-Ohio,201.1
Shelbyville-Illinois,178.4
Shelbyville-Indiana,261.7
Shelbyville-Kentucky,140
Shelbyville-Tennessee,357.5
Sheldon-Iowa,178.2
Shelley-Idaho,75.1
Shelter-Island-New-York,56.5
Shelton-Connecticut,60.2
Shelton-Washington,476.2
Shenandoah-Iowa,109.5
Shenandoah-Pennsylvania,286.3
Shenandoah-Texas,573.6
Shenandoah-Virginia,71.5
Shepherd-Michigan,99.4
Shepherdstown-West-Virginia,39.8
Shepherdsville-Kentucky,201.5
Sherborn-Massachusetts,77
Sherburne-New-York,39.9
Sheridan-Arkansas,258.8
Sheridan-Colorado,474.4
Sheridan-Illinois,42
Sheridan-Wyoming,122.1
Beachwood-Ohio,181.4
Beacon-New-York,112.5
Bean-Station-Tennessee,108.9
Bear-Creek-Alabama,152.4
Bearden-Arkansas,64
Beardstown-Illinois,410.9
Beatrice-Nebraska,170.4
Beattyville-Kentucky,116.4
Beaufort-North-Carolina,258
Beaufort-South-Carolina,308.3
Beaumont-California,165.2
Beaumont-Texas,494.6
Beaver-Dam-Kentucky,66.7
Beaver-Dam-Wisconsin,132.9
Beaver-Falls-Pennsylvania,236.8
Beaver-Ohio,85.3
Beaver-Oklahoma,28.1
Beaver-Pennsylvania,147.2
Beavercreek-Ohio,137.1
Beaverton-Michigan,40.8
Beaverton-Oregon,174.8
Beckemeyer-Illinois,47.9
Becker-Minnesota,120
Becket-Massachusetts,45.8
Beckley-West-Virginia,548.6
Bedford-Heights-Ohio,175
Bedford-Indiana,158.8
Bedford-Massachusetts,22.5
Bedford-New-Hampshire,57.1
Bedford-New-York,14.8
Bedford-Ohio,107.5
Bedford-Park-Illinois,3318.9
Bedford-Pennsylvania,130.1
Bedford-Texas,203.2
Bedford-Virginia,180.6
Bee-Cave-Texas,123.5
Beebe-Arkansas,275.9
Beech-Bottom-West-Virginia,36.3
Beech-Grove-Indiana,182.1
Beech-Mountain-North-Carolina,240.7
Beecher-Illinois,90.4
Beeville-Texas,209.2
Beggs-Oklahoma,128.8
Bel-Air-Maryland,131
Bel-Aire-Kansas,108.7
Bel-Nor-Missouri,125.9
Bel-Ridge-Missouri,628.7
Belchertown-Massachusetts,43.8
Belding-Michigan,105.4
Belen-New-Mexico,688.5
Belfast-Maine,36.9
Belfield-North-Dakota,143
Belgrade-Montana,227.1
Belhaven-North-Carolina,64.5
Belington-West-Virginia,109.6
Bell-Acres-Pennsylvania,22.4
Bell-California,192.8
Bell-Gardens-California,176.9
Bella-Villa-Missouri,224.5
Bella-Vista-Arkansas,99.9
Bellaire-Ohio,152.5
Bellaire-Texas,136.1
Bellbrook-Ohio,20.9
Belle-Fourche-South-Dakota,140.9
Belle-Glade-Florida,365.1
Belle-Isle-Florida,144.6
Belle-Meade-Tennessee,52.4
Belle-Missouri,104
Belle-Plaine-Kansas,65.1
Belle-Plaine-Minnesota,45.5
Belleair-Beach-Florida,70.5
Belleair-Bluffs-Florida,171.1
Belleair-Florida,43.3
Bellefontaine-Neighbors-Missouri,539.9
Bellefontaine-Ohio,135.1
Bellefonte-Pennsylvania,24.2
Bellerive-Missouri,100.5
Belleview-Florida,337.6
Belleville-Illinois,346.7
Belleville-Kansas,79.4
Belleville-Michigan,169.6
Belleville-New-Jersey,139.9
Belleville-Wisconsin,68.3
Bellevue-Idaho,103.6
Bellevue-Kentucky,96
Bellevue-Nebraska,182.6
Bellevue-Pennsylvania,162.4
Bellevue-Washington,173.1
Bellflower-California,230.7
Bellflower-Missouri,33.5
Bellingham-Massachusetts,90.8
Bellingham-Washington,220
Bellmawr-New-Jersey,82.2
Bellmead-Texas,544.1
Bellows-Falls-Vermont,138.2
Bells-Tennessee,135.6
South-Nyack-New-York,61.9
South-Ogden-Utah,152.4
South-Orange-New-Jersey,97.3
South-Padre-Island-Texas,1344
South-Palm-Beach-Florida,8.1
South-Park-Township-Pennsylvania,12.8
South-Pasadena-California,137
South-Pasadena-Florida,123.8
South-Pekin-Illinois,175.6
South-Pittsburg-Tennessee,86.8
South-Plainfield-New-Jersey,100.6
South-Point-Ohio,77.3
South-Portland-Maine,175.4
South-River-New-Jersey,104.3
South-Rockwood-Michigan,23.5
South-Roxana-Illinois,351.1
South-Russell-Ohio,4.2
South-Salt-Lake-Utah,618.6
South-San-Francisco-California,187.6
South-Shore-Kentucky,7.6
South-Sioux-City-Nebraska,195.5
South-St,218.7
South-Toms-River-New-Jersey,83.1
South-Tucson-Arizona,1204.7
South-West-City-Missouri,304
South-Whitley-Indiana,56.2
South-Williamsport-Pennsylvania,79.2
South-Windsor-Connecticut,83.8
South-Zanesville-Ohio,87.3
Southampton-Massachusetts,69.2
Southampton-New-York,71
Southaven-Mississippi,209.7
Southborough-Massachusetts,22.7
Southbridge-Massachusetts,239.9
Southern-Pines-North-Carolina,212.1
Southern-Shores-North-Carolina,61.6
Southern-View-Illinois,503.9
Southfield-Michigan,200.8
Southgate-Kentucky,106
Southgate-Michigan,204.6
Southington-Connecticut,75.7
Southlake-Texas,59.5
Southold-New-York,75
Southport-North-Carolina,169.1
Southside-Alabama,108.7
Southside-Place-Texas,74.7
Southwest-Greensburg-Pennsylvania,85.8
Southwest-Harbor-Maine,53.5
Southwest-Ranches-Florida,120.7
Southwick-Massachusetts,74
Spanish-Fork-Utah,43.7
Spanish-Fort-Alabama,235.8
Sparks-Georgia,350.4
Sparks-Nevada,257
Sparta-Georgia,164.6
Sparta-Illinois,189.5
Sparta-Michigan,162.4
Sparta-Missouri,59.4
Sparta-North-Carolina,234.9
Sparta-Tennessee,238
Sparta-Wisconsin,112.5
Spartanburg-South-Carolina,637.1
Spaulding-Illinois,48.7
Spearfish-South-Dakota,161.2
Spearman-Texas,33.3
Speedway-Indiana,285.6
Spencer-Iowa,126.5
Spencer-Massachusetts,67.5
Spencer-North-Carolina,217.7
Spencer-Oklahoma,215.3
Spencer-Tennessee,53.5
Spencer-West-Virginia,102.8
Spencer-Wisconsin,237.9
Spencerville-Ohio,67
Sperry-Oklahoma,361.9
Spindale-North-Carolina,512.3
Spirit-Lake-Idaho,87.4
Spirit-Lake-Iowa,233.7
Spiro-Oklahoma,101.8
Splendora-Texas,198.7
Spokane-Valley-Washington,299.4
Spokane-Washington,503.2
Spooner-Wisconsin,310.6
Spotswood-New-Jersey,34.6
Spring-Arbor-Michigan,8.2
Spring-City-Pennsylvania,142.7
Spring-City-Tennessee,175.9
Spring-City-Utah,93.1
Spring-Green-Wisconsin,7.3
Spring-Grove-Illinois,24.9
Spring-Grove-Minnesota,65.7
Spring-Hill-Kansas,107.5
Spring-Hill-Tennessee,74.9
Spring-Hope-North-Carolina,155.1
Spring-Lake-Heights-New-Jersey,18.1
Spring-Lake-New-Jersey,52.1
Spring-Lake-North-Carolina,341.1
Spring-Lake-Park-Minnesota,232.6
Spring-Valley-Illinois,188.1
Spring-Valley-New-York,173
Spring-Valley-Texas,96.7
Springboro-Ohio,17.5
Springdale-Arkansas,336.2
Springdale-Ohio,437.7
Springdale-Pennsylvania,187
Springdale-South-Carolina,302.6
Springdale-Utah,119.4
Springdale-Washington,97.1
Springer-New-Mexico,232.7
Springerville-Arizona,28.2
Springfield-Colorado,25.6
Springfield-Florida,322.3
Springfield-Georgia,77.9
Springfield-Illinois,458.6
Springfield-Kentucky,123.4
Springfield-Massachusetts,390.2
Springfield-Michigan,28.7
Springfield-Minnesota,45
Springfield-Missouri,848.8
Springfield-New-Jersey,37.8
Springfield-Ohio,401.2
Springfield-Oregon,243.3
Springfield-Pennsylvania,56.9
Springfield-South-Carolina,218.4
Springfield-Tennessee,280.4
Springfield-Vermont,190.4
Springhill-Louisiana,145
Springtown-Texas,108.3
Springville-Alabama,193.7
Springville-Utah,97.2
Spruce-Pine-North-Carolina,89.3
Spur-Texas,17.7
St,411.3
St,262.7
St,189.2
St,147.4
St,69.4
St,149.3
St,71.6
St,381.2
St,176.7
St,72.1
St,73.9
St,49.7
St,78.5
St,195
St,161.7
St,481.5
St,113.1
St,114.6
St,321.8
St,379.9
St,77.8
St,496.4
St,124.7
St,114
St,444.1
St,232.2
St,26.3
St,149.5
St,357.8
St,155.3
St,105.4
St,147.8
St,98.3
St,19.1
St,120.4
St,176.4
St,39.6
St,66.8
St,233.3
St,283.2
St,148.8
St,180.6
St,68.5
St,172.4
St,59.5
St,509.9
St,70
St,169.1
St,921.3
St,190.9
St,185.5
St,236
St,46.7
St,49.1
St,131.5
St,284.5
St,374.7
St,205.9
St,33.8
St,287.7
St,387.7
St,26.4
St,181.5
St,123
St,233.8
St,158.5
St,103.3
St,164.5
El-Reno-Oklahoma,195.9
El-Segundo-California,330.5
Elba-Alabama,279.8
Elberta-Alabama,187.5
Elberton-Georgia,446
Elburn-Illinois,22.3
Eldon-Missouri,241.1
Eldora-Iowa,287.3
Eldorado-Illinois,173.6
Eldridge-Iowa,38.4
Eleanor-West-Virginia,4.4
Electra-Texas,145.8
Eleva-Wisconsin,16
Elgin-Illinois,127.7
Elgin-Oklahoma,9.7
Elgin-Oregon,118.1
Elgin-South-Carolina,278.5
Elgin-Texas,75.3
Elida-Ohio,66.6
Eliot-Maine,73.5
Elizabeth-City-North-Carolina,384.6
Elizabeth-Colorado,243
Elizabeth-Illinois,16.6
Elizabeth-New-Jersey,359.9
Elizabeth-Pennsylvania,32.6
Elizabethton-Tennessee,377
Elizabethtown-Kentucky,163.6
Elizabethtown-North-Carolina,447.1
Elizabethtown-Pennsylvania,62.8
Elk-City-Oklahoma,138.8
Elk-Grove-California,129.6
Elk-Grove-Village-Illinois,96.9
Elk-Mound-Wisconsin,167.4
Elk-River-Minnesota,95.6
Elkhart-Indiana,490.5
Elkhart-Kansas,121.7
Elkhart-Lake-Wisconsin,39.3
Elkhorn-Wisconsin,101.5
Elkin-North-Carolina,553.2
Elkins-Arkansas,352.7
Elkins-West-Virginia,342.2
Elkland-Pennsylvania,80.9
Elko-Nevada,295.3
Elko-New-Market-Minnesota,24
Elkton-Kentucky,96.9
Elkton-Maryland,559.6
Elkton-Michigan,21.3
Elkton-Tennessee,36
Elkton-Virginia,156.6
Ellaville-Georgia,146.7
Ellendale-Delaware,216.2
Ellendale-North-Dakota,16.4
Ellensburg-Washington,214.2
Ellenville-New-York,103
Ellettsville-Indiana,120
Ellicottville-New-York,26.7
Ellijay-Georgia,102.8
Ellington-Missouri,52.1
Ellinwood-Kansas,103.1
Ellis-Kansas,96.4
Ellisville-Missouri,99.9
Elloree-South-Carolina,147.2
Ellsinore-Missouri,141.3
Ellsworth-Kansas,98.9
Ellsworth-Maine,147
Ellsworth-Wisconsin,82.6
Ellwood-City-Pennsylvania,114.2
Elm-Grove-Wisconsin,45.4
Elma-Washington,190
Elmer-New-Jersey,169.2
Elmhurst-Illinois,79.4
Elmira-Heights-New-York,112.3
Elmira-New-York,227.9
Elmore-City-Oklahoma,517
Elmore-Minnesota,22.4
Elmsford-New-York,23.2
Elmwood-Illinois,63.3
Elmwood-Park-Illinois,110.7
Elmwood-Park-New-Jersey,95.3
Elmwood-Place-Ohio,414.8
Elon-North-Carolina,57
Eloy-Arizona,196.9
Elroy-Wisconsin,19.9
Elsa-Texas,224.3
Elsberry-Missouri,235.8
Elsie-Michigan,8.1
Elsmere-Delaware,167.9
Elsmere-Kentucky,79.3
Elton-Louisiana,202.9
Elwood-Illinois,129.4
Elwood-Indiana,223.1
Elwood-Kansas,223.5
Ely-Minnesota,104.7
Elyria-Ohio,193.9
Emerado-North-Dakota,98.7
Emerald-Isle-North-Carolina,413.3
Emerson-Georgia,215.2
Emerson-Nebraska,15.1
Emerson-New-Jersey,21.7
Emeryville-California,1325.4
Eminence-Kentucky,122.2
Emmaus-Pennsylvania,89
Emmetsburg-Iowa,92.1
Emmett-Idaho,156.7
Empire-Colorado,222.2
Emporia-Kansas,152.7
Emporia-Virginia,303.8
Emporium-Pennsylvania,88
Emsworth-Pennsylvania,21.4
Encinal-Texas,148.9
Encinitas-California,92.7
Endeavor-Wisconsin,8.7
Endicott-New-York,342.3
Energy-Illinois,95
Enfield-Connecticut,106.7
Enfield-New-Hampshire,73.9
Enfield-North-Carolina,380.7
England-Arkansas,411.3
Englewood-Cliffs-New-Jersey,61.3
Englewood-Colorado,317.5
Englewood-New-Jersey,146.8
Englewood-Ohio,149.6
Englewood-Tennessee,280.8
Englishtown-New-Jersey,60.9
Enid-Oklahoma,303.1
Enigma-Georgia,189.2
Ennis-Montana,74.6
Ennis-Texas,105.3
Enoch-Utah,86.3
Enterprise-Alabama,269.5
Enterprise-Oregon,64.6
Enumclaw-Washington,102.8
Ephraim-Utah,228.2
Ephrata-Pennsylvania,85.1
Ephrata-Washington,315.6
Epping-New-Hampshire,70
Epsom-New-Hampshire,61.3
Erath-Louisiana,125.8
Erick-Oklahoma,35.4
Erie-Colorado,73.2
Erie-Illinois,12.6
Erie-Pennsylvania,250.3
Erin-Tennessee,90.9
Erlanger-Kentucky,61.6
Erving-Massachusetts,44.6
Erwin-North-Carolina,178.3
Erwin-Tennessee,222.5
Escalon-California,134.4
Escanaba-Michigan,259.2
Escondido-California,183.7
Espanola-New-Mexico,938.6
Essex-Fells-New-Jersey,41.5
Essex-Massachusetts,45.1
Essex-Missouri,331.2
Essex-Vermont,81.2
Essexville-Michigan,32.5
Estacada-Oregon,215.5
Estancia-New-Mexico,39.1
Estes-Park-Colorado,75.4
Estherville-Iowa,61.9
Estill-South-Carolina,882.5
Estill-Springs-Tennessee,216.7
Ethridge-Tennessee,186.1
Etna-California,139.7
Etna-Pennsylvania,101.7
Eton-Georgia,61.1
Etowah-Arkansas,59.9
Etowah-Tennessee,208.5
Euclid-Ohio,306.9
Eudora-Arkansas,167.9
Macomb-Illinois,171.6
Macon-Georgia,604.4
Macon-Missouri,178.3
Macungie-Pennsylvania,3.5
Madawaska-Maine,40.1
Madbury-New-Hampshire,4.3
Madeira-Beach-Florida,234.9
Madeira-Ohio,17.7
Madelia-Minnesota,145.6
Madera-California,250.7
Madill-Oklahoma,275.4
Madison-Alabama,202.4
Madison-Connecticut,17.5
Madison-Florida,34.2
Madison-Georgia,223.8
Madison-Heights-Michigan,154.8
Madison-Illinois,777.9
Madison-Indiana,265.5
Madison-Lake-Minnesota,5.9
Madison-Maine,74.5
Madison-Minnesota,58.2
Madison-Mississippi,52.6
Madison-Nebraska,97.6
Madison-New-Hampshire,138.2
Madison-New-Jersey,21.8
Madison-North-Carolina,206.7
Madison-Ohio,69.7
Madison-Pennsylvania,16.9
Madison-South-Dakota,119.1
Madison-West-Virginia,95.9
Madison-Wisconsin,226.9
Madisonville-Kentucky,122.7
Madisonville-Tennessee,274.8
Madisonville-Texas,134
Madras-Oregon,278.7
Magdalena-New-Mexico,349.4
Magee-Mississippi,89.1
Maggie-Valley-North-Carolina,759.3
Magnolia-Arkansas,164.6
Magnolia-Mississippi,172.2
Magnolia-New-Jersey,166.7
Magnolia-North-Carolina,179.5
Magnolia-Ohio,165.6
Magnolia-Texas,73.7
Mahanoy-City-Pennsylvania,46
Mahomet-Illinois,64.8
Maiden-North-Carolina,171.3
Maitland-Florida,133.7
Maize-Kansas,103.6
Malakoff-Texas,205.1
Malden-Massachusetts,128.2
Malden-Missouri,307.1
Malibu-California,275
Malin-Oregon,5.1
Malone-New-York,198.9
Malta-Illinois,6.9
Malvern-Arkansas,332.2
Malvern-Pennsylvania,33.4
Malverne-New-York,10.5
Mamaroneck-New-York,32.6
Mammoth-Arizona,80.3
Mammoth-Lakes-California,291
Mammoth-Spring-Arkansas,4.3
Mamou-Louisiana,269.9
Manalapan-Florida,297.5
Manasquan-New-Jersey,118.7
Manassas-Park-Virginia,108.9
Manassas-Virginia,158.6
Manawa-Wisconsin,425.3
Manchester-Connecticut,172.2
Manchester-Georgia,306.7
Manchester-Iowa,149.1
Manchester-Kentucky,192
Manchester-Maryland,9.7
Manchester-Missouri,92.5
Manchester-New-Hampshire,282.7
Manchester-Ohio,283.7
Manchester-Tennessee,326.8
Manchester-Vermont,114.8
Manchester-by-the-Sea-Massachusetts,28
Mancos-Colorado,84.7
Mandan-North-Dakota,309.5
Mandeville-Louisiana,145.9
Mangonia-Park-Florida,844.1
Mangum-Oklahoma,190.9
Manhattan-Beach-California,162.6
Manhattan-Illinois,26
Manhattan-Montana,121.2
Manheim-Pennsylvania,225.8
Manistee-Michigan,313.8
Manistique-Michigan,239.8
Manito-Illinois,217
Manitou-Springs-Colorado,128.4
Manitowoc-Wisconsin,141.5
Mankato-Minnesota,249.1
Manlius-New-York,77.1
Mannford-Oklahoma,81.3
Manning-South-Carolina,774
Manor-Pennsylvania,6.9
Manor-Texas,226.4
Mansfield-Louisiana,351
Mansfield-Massachusetts,114.9
Mansfield-Missouri,474.8
Mansfield-Ohio,366.7
Mansfield-Pennsylvania,19
Mansfield-Texas,89.9
Manteca-California,192
Manteno-Illinois,203.6
Manteo-North-Carolina,183.1
Mantoloking-New-Jersey,111.1
Manvel-Texas,61.4
Manville-New-Jersey,128.6
Many-Louisiana,7
Manzanita-Oregon,215.5
Maple-Bluff-Wisconsin,43.2
Maple-Grove-Minnesota,103.8
Maple-Park-Illinois,32.8
Maple-Valley-Washington,84.4
Maplesville-Alabama,262.1
Mapleton-Minnesota,74.9
Mapleton-Utah,27.1
Maplewood-Minnesota,353.1
Maplewood-Missouri,396
Maplewood-New-Jersey,122.9
Maquoketa-Iowa,185
Marana-Arizona,125.3
Marathon-City-Wisconsin,85.3
Marathon-Wisconsin,85.3
Marble-Falls-Texas,278.4
Marble-Hill-Missouri,82
Marblehead-Massachusetts,66.4
Marceline-Missouri,161.6
Marcellus-New-York,9.3
Marco-Island-Florida,32.1
Marcus-Hook-Pennsylvania,344.7
Marengo-Illinois,57.8
Marengo-Iowa,76.1
Marenisco-Michigan,2.8
Marfa-Texas,113.6
Margaret-Alabama,94.7
Margate-City-New-Jersey,147
Margate-Florida,125.3
Marianna-Arkansas,607.4
Marianna-Florida,385.7
Maricopa-Arizona,105.9
Mariemont-Ohio,31.1
Marietta-Georgia,264.9
Marietta-Ohio,123
Marietta-Oklahoma,210
Marietta-Pennsylvania,122.6
Marina-California,138.5
Marine-City-Michigan,82.5
Marine-Illinois,33.7
Marinette-Wisconsin,116.4
Marion-Arkansas,411.3
Marion-Illinois,91.5
Marion-Indiana,266
Marion-Iowa,112.6
Marion-Kansas,61.6
Marion-Kentucky,75.4
Marion-Louisiana,102.7
Marion-Massachusetts,54.6
Marion-Michigan,149.1
Marion-North-Carolina,301.5
Marion-Ohio,268.6
Marion-Pennsylvania,17.2
Marion-South-Carolina,514.5
Marion-Texas,169.1
Marion-Virginia,302.7
Marion-Wisconsin,12.7
Marionville-Missouri,358.6
Marissa-Illinois,279.5
Marked-Tree-Arkansas,244.9
Markesan-Wisconsin,119.7
Markham-Illinois,353.5
Marksville-Louisiana,761
Marlborough-Massachusetts,165.9
Marlborough-New-Hampshire,24.7
Marlborough-New-York,31.2
Marlette-Michigan,110.5
Marlin-Texas,77.3
Marlow-Oklahoma,186.4
Marmaduke-Arkansas,280.9
Marmet-West-Virginia,105.9
Maroa-Illinois,75.6
Marquette-Heights-Illinois,12.1
Marquette-Michigan,108.5
Mars-Hill-North-Carolina,51
Mars-Pennsylvania,30.7
Marseilles-Illinois,91.2
Marshall-Illinois,62.4
Marshall-Michigan,115.5
Marshall-Minnesota,123.5
Marshall-Missouri,270.5
Marshall-Texas,307.4
Marshall-Wisconsin,102.8
Vail-Colorado,256.4
Valdese-North-Carolina,146.1
Valdez-Alaska,73.9
Valdosta-Georgia,425.2
Valentine-Nebraska,197.4
Vallejo-California,542.9
Valley-Alabama,509.9
Valley-Brook-Oklahoma,243.6
Valley-Center-Kansas,73.8
Valley-City-North-Dakota,187.4
Valley-Falls-Kansas,162
Valley-Head-Alabama,200.4
Valley-Mills-Texas,174.2
Valley-Nebraska,34.4
Valliant-Oklahoma,94.4
Valmeyer-Illinois,18.5
Valparaiso-Florida,88.7
Valparaiso-Indiana,92.1
Van-Alstyne-Texas,103.9
Van-Buren-Arkansas,292.1
Van-Buren-Maine,38.5
Van-Buren-Missouri,217.5
Van-Texas,221.5
Van-Wert-Ohio,245.5
Vance-Alabama,95.9
Vance-South-Carolina,663.3
Vanceboro-North-Carolina,285.7
Vanceburg-Kentucky,47.6
Vancouver-Washington,337.3
Vandalia-Illinois,220
Vandalia-Missouri,36.3
Vandalia-Ohio,196.4
Vandergrift-Pennsylvania,109
Vandling-Pennsylvania,124.8
Vass-North-Carolina,186.7
Vassar-Michigan,113.7
Veazie-Maine,102.5
Velda-City-Missouri,392.6
Velda-Village-Hills-Missouri,141.6
Veneta-Oregon,425.9
Venice-Florida,81.6
Venice-Illinois,391.2
Ventnor-City-New-Jersey,228.6
Ventura-California,251.5
Venus-Texas,97.8
